,H1,H2,H3,H4,H5,rad,win,mot,n_mot
23,-3.4609751933999178,-32.26722329879159,25.190384344774884,-8.319043045150199,-2.0580060192364975,1.0,14.0,11.0,6
24,668.7985054417929,608.7088622432409,574.2727972056093,703.4913082463048,709.3638697797946,1.0,14.0,13.0,1
25,441.30109940298246,31.417633573840394,144.24707198147487,-25.876643940249178,-20.55909840583712,1.0,14.0,15.0,1
26,28.0909645746516,56.151766254834534,59.936909562881866,-45.87166969322048,-27.546049504922788,1.0,14.0,17.0,1
27,-2.760047631045472,32.15212072039096,25.632868075050375,32.1536661155263,12.549897845207097,1.0,14.0,19.0,1
28,10363.244430792653,22170.59742082373,32855.244231978584,35257.997529043925,32591.988177869192,1.0,16.0,1.0,1
29,271.76318211899695,853.209335195502,1105.653295371598,1170.5204573786255,1280.844018839896,1.0,16.0,2.0,2
30,-41.193629806233574,-1923.3666954829832,-27.870511721439726,95.46598947574913,92.85478508069562,1.0,16.0,3.0,1
31,274.74250141248626,454.17156240519597,639.636924452707,627.2059543045144,673.5423092908493,1.0,16.0,4.0,3
32,32.85693128330925,-26.2852392384033,713.3671334670191,132.9585072196395,64.20202553355662,1.0,16.0,5.0,4
33,-31.675994469350595,30.34000882278551,56.858913983946245,13.317337832353548,61.25263303269697,1.0,16.0,7.0,1
34,8.380546884425172,-37.922922717798,295.75845390890015,21.920588472864402,20.389363799661375,1.0,16.0,8.0,5
35,46.444765489581286,-60.82933290700258,-42.25183050376077,31.797201257518267,53.31078235777459,1.0,16.0,10.0,1
36,916.8196232125812,281.0315980220296,-119.9668384158184,-7.829136909917537,92.05320443730217,1.0,16.0,12.0,1
